PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,AVG_SPEED,DIST_MILES,AVG_SPEED_OFF,AVG_SPEED_DEF,STL,BLK,DRIVE_PTS,CATCH_SHOOT_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,SEASON_LABEL
2045,Hedo Turkoglu,LAC,38,392.0,1.94,0.84,764,18,15,16,4.24,27.6,4.56,3.96,19,10,8,59,25,8,2013-14
203156,Henry Sims,PHI,46,875.0,1.59,0.35,1316,143,155,237,4.23,61.6,4.47,4.01,28,20,15,68,4,168,2013-14
200756,Hilton Armstrong,GSW,15,97.0,1.57,0.4,118,12,9,34,4.1,6.6,4.13,4.07,4,4,0,2,2,9,2013-14
203138,Hollis Thompson,PHI,77,1742.0,1.76,0.82,1809,31,5,119,4.51,130.5,4.87,4.18,53,12,61,218,27,82,2013-14
203546,Ian Clark,UTA,23,172.0,2.52,1.87,268,5,0,9,4.44,12.7,4.7,4.2,8,2,14,32,9,2,2013-14
101133,Ian Mahinmi,IND,77,1248.0,1.36,0.25,1257,82,33,263,4.06,84.4,4.14,3.98,41,72,2,22,0,187,2013-14
202697,Iman Shumpert,NYK,74,1962.0,2.45,1.69,2452,34,10,92,4.3,140.3,4.38,4.23,92,13,61,216,112,45,2013-14
203477,Isaiah Canaan,HOU,22,252.0,3.81,3.79,530,4,0,5,4.49,18.6,4.82,4.19,8,4,25,44,16,2,2013-14
202738,Isaiah Thomas,SAC,71,2463.0,5.98,6.11,6002,84,3,63,4.11,167.9,4.51,3.69,91,8,470,207,473,37,2013-14
202397,Ish Smith,PHX,70,1007.0,5.06,5.17,2249,15,1,42,4.66,78.0,4.97,4.36,49,13,122,0,55,16,2013-14
200826,J.J. Barea,MIN,79,1471.0,5.03,5.26,3731,29,4,36,4.34,105.7,4.87,3.78,26,0,251,98,231,17,2013-14
201581,JJ Hickson,DEN,69,1859.0,1.66,0.53,3077,333,221,598,4.28,132.2,4.57,4.01,47,51,35,80,32,423,2013-14
200755,JJ Redick,LAC,35,987.0,1.82,1.13,1379,44,3,26,4.63,76.0,5.18,4.11,28,3,55,249,118,14,2013-14
2747,JR Smith,NYK,74,2421.0,3.31,2.52,4032,63,24,58,3.99,160.8,4.2,3.78,65,20,170,499,304,26,2013-14
201580,JaVale McGee,DEN,5,79.0,1.52,0.49,115,7,16,28,3.93,5.2,3.97,3.89,1,7,0,2,2,25,2013-14
203109,Jae Crowder,DAL,78,1254.0,1.74,0.77,1812,31,7,68,4.33,90.0,4.52,4.14,59,21,30,158,34,62,2013-14
203479,Jamaal Franklin,MEM,21,162.0,2.47,1.94,177,2,1,7,4.35,11.7,4.59,4.19,4,2,2,16,7,6,2013-14
2224,Jamaal Tinsley,UTA,8,110.0,3.91,3.64,313,2,1,2,4.02,7.6,4.19,3.84,2,0,2,3,2,2,2013-14
2037,Jamal Crawford,LAC,69,2094.0,3.39,2.76,3495,91,14,58,4.05,141.1,4.39,3.73,59,12,197,366,427,50,2013-14
2749,Jameer Nelson,ORL,68,2179.0,5.36,5.22,4874,77,3,60,3.95,143.1,4.25,3.64,52,5,215,196,294,29,2013-14
202341,James Anderson,PHI,80,2309.0,2.12,1.31,2535,61,0,133,4.48,171.7,4.76,4.22,74,28,122,298,103,104,2013-14
201935,James Harden,HOU,73,2777.0,4.36,3.66,5264,92,142,106,3.71,171.2,3.89,3.54,115,29,416,306,459,64,2013-14
201949,James Johnson,MEM,52,956.0,2.6,1.77,1449,49,30,112,4.28,68.0,4.51,4.04,42,57,129,75,19,90,2013-14
2592,James Jones,MIA,20,236.0,1.44,0.29,298,5,0,6,4.26,16.7,4.5,4.01,3,4,2,78,8,2,2013-14
203263,James Nunnally,PHI,12,157.0,2.08,1.16,172,2,0,4,4.35,11.4,4.68,4.04,6,1,6,21,0,4,2013-14
203480,James Southerland,NOP,4,30.0,1.78,0.78,45,1,0,1,4.62,2.3,4.74,4.48,1,2,0,11,0,2,2013-14
202686,Jan Vesely,DEN,54,776.0,1.23,0.33,1160,88,37,221,4.54,58.6,4.84,4.24,53,35,5,8,2,141,2013-14
2457,Jannero Pargo,CHA,29,242.0,5.38,5.36,642,3,0,2,4.23,17.0,4.67,3.77,14,1,4,52,72,0,2013-14
203099,Jared Cunningham,SAC,13,80.0,4.44,4.14,111,0,0,1,4.35,5.8,4.52,4.18,3,0,11,5,2,2,2013-14
201162,Jared Dudley,LAC,74,1729.0,1.46,0.51,2094,47,13,53,4.31,123.9,4.58,4.06,41,10,31,356,47,38,2013-14
203096,Jared Sullinger,BOS,74,2041.0,1.78,0.57,3531,176,363,525,3.95,134.3,4.14,3.77,35,49,65,254,78,439,2013-14
101127,Jarrett Jack,CLE,80,2252.0,4.57,4.11,4567,48,4,20,4.17,156.2,4.58,3.77,56,22,231,140,349,11,2013-14
202363,Jarvis Varnado,PHI,24,339.0,1.41,0.28,475,38,34,68,4.1,23.1,4.36,3.86,10,29,0,22,2,51,2013-14
2215,Jason Collins,BKN,22,172.0,1.54,0.31,182,36,6,19,3.8,10.8,3.78,3.83,8,1,0,6,2,12,2013-14
101131,Jason Maxiell,ORL,34,488.0,1.29,0.31,564,37,41,94,4.22,34.2,4.45,3.96,8,20,1,22,6,59,2013-14
201160,Jason Smith,NOP,31,830.0,1.43,0.25,1493,100,13,81,4.33,59.6,4.83,3.87,11,29,17,178,12,61,2013-14
1891,Jason Terry,BKN,34,544.0,2.52,1.86,772,5,0,6,4.16,37.7,4.46,3.86,12,0,10,92,40,0,2013-14
201574,Jason Thompson,SAC,81,1979.0,1.59,0.43,2898,215,258,394,4.26,139.7,4.46,4.05,32,56,10,84,20,315,2013-14
202399,Jeff Adrien,MIL,53,962.0,1.71,0.51,1413,122,72,279,3.97,63.4,4.13,3.8,24,36,30,40,14,233,2013-14
201965,Jeff Ayres,SAS,73,952.0,1.46,0.29,1515,130,71,243,4.31,68.3,4.74,3.9,13,25,2,20,2,179,2013-14
201145,Jeff Green,BOS,82,2805.0,2.59,1.49,4156,74,253,155,4.02,187.8,4.3,3.74,57,47,272,398,227,144,2013-14
201952,Jeff Teague,ATL,78,2515.0,5.04,5.09,6115,69,29,53,3.92,163.8,4.37,3.49,88,17,487,124,286,26,2013-14
203481,Jeff Withey,NOP,58,684.0,1.52,0.31,973,107,12,147,4.39,50.0,4.71,4.06,15,50,19,16,0,105,2013-14
203106,Jeffery Taylor,CHA,26,629.0,1.93,0.86,785,22,3,64,4.42,46.4,4.75,4.07,13,5,30,62,12,60,2013-14
202379,Jeremy Evans,UTA,66,1209.0,1.42,0.25,1967,202,35,251,4.44,89.2,4.66,4.21,42,46,8,74,16,200,2013-14
203087,Jeremy Lamb,OKC,78,1538.0,2.87,2.14,1986,50,5,70,4.25,108.6,4.47,4.04,56,26,94,266,148,62,2013-14
202391,Jeremy Lin,HOU,71,2054.0,4.09,3.62,4126,41,4,46,4.31,147.3,4.71,3.95,68,27,340,217,137,24,2013-14
202719,Jeremy Tyler,NYK,41,398.0,1.78,0.52,433,40,46,82,4.04,26.7,3.99,4.09,6,20,3,24,10,67,2013-14
979,Jermaine O'Neal,GSW,43,862.0,1.98,0.67,1003,60,171,176,3.91,56.0,4.06,3.77,13,40,5,24,14,145,2013-14
201573,Jerryd Bayless,BOS,72,1686.0,4.57,4.23,3185,49,0,31,4.1,114.9,4.41,3.77,60,9,112,224,222,18,2013-14
202690,Jimmer Fredette,CHI,49,519.0,5.19,5.44,1088,19,1,9,4.36,37.6,4.76,3.92,14,3,73,66,124,6,2013-14
202710,Jimmy Butler III,CHI,67,2591.0,2.48,1.4,3396,74,122,235,4.22,181.2,4.35,4.07,127,36,110,252,99,180,2013-14
201149,Joakim Noah,CHI,80,2820.0,1.81,0.6,6615,628,190,707,4.2,197.0,4.42,3.97,99,121,133,130,16,482,2013-14
201975,Jodie Meeks,LAL,77,2556.0,2.29,1.84,3338,64,0,86,4.4,186.9,4.63,4.19,111,4,146,407,175,75,2013-14
2207,Joe Johnson,BKN,78,2544.0,3.21,2.66,3594,82,370,127,4.0,168.9,4.27,3.73,47,10,234,437,290,62,2013-14
201202,Joel Anthony,BOS,33,186.0,1.8,0.51,180,15,4,33,4.49,13.9,4.75,4.23,3,12,2,6,2,14,2013-14
200777,Joel Freeland,POR,52,727.0,1.39,0.31,856,93,35,167,4.27,51.5,4.5,4.03,10,22,4,58,0,105,2013-14
203089,John Henson,MIL,69,1832.0,1.75,0.58,3020,285,355,538,4.13,126.0,4.35,3.91,39,115,24,42,16,416,2013-14
203098,John Jenkins,ATL,13,158.0,1.99,1.15,218,4,1,8,4.46,11.7,4.98,4.01,1,1,9,13,5,4,2013-14
101249,John Lucas III,UTA,42,591.0,4.15,4.14,1257,9,0,10,4.53,44.3,4.76,4.27,14,0,22,77,42,5,2013-14
2422,John Salmons,TOR,77,1699.0,2.56,1.78,2097,40,10,33,3.99,111.8,4.09,3.87,46,19,67,179,122,16,2013-14
202322,John Wall,WAS,81,2945.0,5.34,5.06,7842,42,4,67,4.08,200.0,4.48,3.69,148,40,367,214,525,42,2013-14
202720,Jon Leuer,MEM,49,642.0,1.76,0.52,1139,75,41,91,4.43,47.2,4.75,4.1,18,13,44,121,18,78,2013-14
201973,Jonas Jerebko,DET,64,741.0,1.54,0.43,1137,35,17,106,4.45,54.8,4.78,4.1,21,6,36,105,16,66,2013-14
202685,Jonas Valančiūnas,TOR,80,2266.0,1.78,0.36,3574,188,372,624,4.17,157.0,4.31,4.01,24,71,28,86,6,520,2013-14
202348,Jordan Crawford,GSW,81,1860.0,5.34,5.17,3926,51,17,56,4.02,124.3,4.34,3.7,47,5,262,178,318,35,2013-14
200770,Jordan Farmar,LAL,41,912.0,4.65,4.7,2375,22,3,21,4.47,67.7,4.97,3.98,38,8,79,144,142,14,2013-14
202706,Jordan Hamilton,HOU,60,1020.0,2.29,1.44,1388,20,9,45,4.37,74.0,4.68,4.07,44,20,81,174,70,33,2013-14
201941,Jordan Hill,LAL,72,1500.0,1.78,0.45,2498,193,175,470,4.26,106.2,4.5,4.03,29,64,21,90,10,410,2013-14
203268,Jorge Gutierrez,BKN,15,244.0,4.58,4.63,458,20,2,19,4.39,17.6,4.63,4.15,10,1,4,21,2,15,2013-14
101181,Jose Calderon,DAL,81,2468.0,4.22,4.08,6127,35,2,22,4.36,178.8,4.84,3.87,69,11,68,503,276,19,2013-14
2735,Josh Childress,NOP,4,24.0,2.05,0.87,24,0,0,0,4.28,1.7,4.37,4.2,1,0,0,0,0,0,2013-14
202725,Josh Harrellson,DET,32,317.0,1.48,0.37,401,27,3,44,4.08,21.5,4.33,3.8,6,15,10,40,6,39,2013-14
201177,Josh McRoberts,CHA,77,2329.0,1.59,0.55,5918,309,30,162,4.24,164.5,4.72,3.74,57,46,119,345,31,104,2013-14
2694,Josh Powell,HOU,1,19.0,1.46,0.2,20,1,0,1,3.74,1.2,3.98,3.52,0,1,0,4,0,0,2013-14
2746,Josh Smith,DET,77,2730.0,2.31,1.1,4324,181,433,221,3.77,171.0,3.81,3.72,105,110,185,371,97,180,2013-14
201950,Jrue Holiday,NOP,34,1143.0,5.2,5.12,2779,44,24,46,4.38,83.1,4.91,3.88,56,12,179,46,192,29,2013-14
202933,Julyan Stone,TOR,21,120.0,4.76,4.79,235,1,1,4,4.31,8.6,4.58,4.01,3,0,8,6,0,2,2013-14
203120,Justin Hamilton,MIA,8,72.0,1.71,0.63,94,7,2,13,4.33,5.2,4.46,4.0,5,0,3,9,0,10,2013-14
202695,Kawhi Leonard,SAS,66,1923.0,2.49,1.61,2710,54,89,179,4.52,144.7,4.88,4.17,114,50,117,216,159,128,2013-14
2586,Keith Bogans,BOS,6,55.0,2.15,0.79,62,0,0,0,3.89,3.6,3.75,4.06,1,0,0,9,0,0,2013-14
203482,Kelly Olynyk,BOS,70,1400.0,1.52,0.42,2588,164,59,283,4.36,101.6,4.74,3.99,35,27,76,180,18,208,2013-14
202689,Kemba Walker,CHA,72,2577.0,4.94,4.92,7111,74,4,55,4.23,181.2,4.7,3.73,85,32,342,243,451,37,2013-14
203088,Kendall Marshall,LAL,54,1564.0,4.29,4.08,4061,12,3,25,4.18,108.7,4.73,3.69,48,4,124,183,104,13,2013-14
2570,Kendrick Perkins,OKC,62,1207.0,1.77,0.43,1780,122,52,179,3.99,80.0,4.24,3.75,26,32,9,28,0,110,2013-14
202702,Kenneth Faried,DEN,80,2178.0,1.72,0.64,3307,335,254,715,4.27,154.5,4.54,4.01,70,69,65,62,26,600,2013-14
203145,Kent Bazemore,LAL,67,911.0,3.66,2.97,1516,15,1,24,4.46,67.6,4.81,4.15,43,13,107,76,115,14,2013-14
203484,Kentavious Caldwell-Pope,DET,80,1583.0,1.81,1.0,1811,43,2,83,4.26,112.2,4.41,4.12,75,12,51,191,66,76,2013-14
2030,Kenyon Martin,NYK,32,633.0,1.87,0.29,832,90,18,87,3.75,39.5,3.81,3.7,25,27,10,26,0,81,2013-14
201142,Kevin Durant,OKC,81,3122.0,3.43,2.42,5572,245,302,206,3.94,204.8,4.31,3.6,103,59,594,435,685,212,2013-14
708,Kevin Garnett,BKN,53,1090.0,1.42,0.26,2259,170,111,183,4.09,73.9,4.35,3.83,43,39,6,128,76,111,2013-14
201567,Kevin Love,MIN,77,2797.0,1.92,0.43,6660,615,679,664,3.91,181.4,4.22,3.6,59,35,92,605,213,617,2013-14
2755,Kevin Martin,MIN,68,2177.0,2.57,1.59,3183,99,69,105,4.05,146.0,4.24,3.85,66,6,173,355,262,104,2013-14
202338,Kevin Seraphin,WAS,53,578.0,1.67,0.58,877,89,143,146,4.31,41.5,4.57,4.05,3,26,8,40,4,124,2013-14
203114,Khris Middleton,MIL,81,2441.0,2.11,1.27,3708,155,47,114,4.27,173.6,4.6,3.92,81,19,97,446,222,71,2013-14
2550,Kirk Hinrich,CHI,73,2116.0,5.07,5.14,4927,21,3,32,4.56,160.3,4.93,4.16,80,26,122,235,212,13,2013-14
202691,Klay Thompson,GSW,80,2827.0,2.45,1.72,3047,133,190,97,4.28,200.8,4.68,3.92,71,37,168,754,263,78,2013-14
977,Kobe Bryant,LAL,6,177.0,4.83,4.03,439,16,29,9,3.94,11.6,4.42,3.47,7,1,19,9,30,6,2013-14
201585,Kosta Koufos,MEM,80,1349.0,1.66,0.41,2235,232,164,496,4.29,96.3,4.56,4.01,32,71,18,40,4,348,2013-14
2743,Kris Humphries,BOS,69,1376.0,1.53,0.47,2617,195,88,282,4.2,96.2,4.49,3.91,31,61,41,214,44,193,2013-14
2594,Kyle Korver,ATL,70,2380.0,1.54,0.58,3154,50,6,37,4.37,172.9,4.77,3.98,70,23,25,589,135,22,2013-14
200768,Kyle Lowry,TOR,78,2828.0,5.0,4.91,6995,47,11,124,3.99,187.6,4.28,3.68,121,15,343,330,384,62,2013-14
203124,Kyle O'Quinn,ORL,69,1188.0,1.7,0.33,2150,185,69,212,4.05,80.1,4.34,3.75,39,88,20,154,16,149,2013-14
202713,Kyle Singler,DET,82,2337.0,1.79,0.82,2864,78,23,225,4.57,177.7,4.85,4.29,61,38,106,307,65,168,2013-14
202681,Kyrie Irving,CLE,71,2496.0,5.02,5.01,5750,84,47,90,4.2,174.5,4.56,3.85,108,23,402,201,586,60,2013-14
200746,LaMarcus Aldridge,POR,69,2499.0,1.93,0.68,4761,392,969,380,4.01,166.7,4.23,3.78,63,68,55,452,355,348,2013-14
202362,Lance Stephenson,IND,78,2752.0,3.64,2.82,4279,50,88,185,3.91,178.9,4.01,3.81,54,7,299,216,183,162,2013-14
202498,Lance Thomas,NOP,5,42.0,1.62,0.44,39,6,0,10,4.41,3.1,4.53,4.28,0,0,0,0,0,4,2013-14
202361,Landry Fields,TOR,29,294.0,2.37,1.51,418,10,2,27,4.46,21.8,4.66,4.25,10,3,15,2,2,16,2013-14
202336,Larry Sanders,MIL,22,563.0,1.65,0.49,880,61,43,153,4.04,37.8,4.34,3.73,18,39,7,6,2,119,2013-14
202730,Lavoy Allen,IND,65,1071.0,1.46,0.26,2050,150,138,283,4.27,76.3,4.61,3.96,24,33,14,86,10,171,2013-14
2544,LeBron James,MIA,77,2902.0,4.25,3.38,5929,255,385,353,3.88,187.4,4.1,3.66,121,26,467,255,365,372,2013-14
2571,Leandro Barbosa,PHX,20,368.0,4.38,4.01,526,9,2,16,4.22,25.8,4.56,3.85,7,4,49,21,12,9,2013-14
203485,Lorenzo Brown,PHI,26,224.0,4.14,4.12,510,7,0,7,4.84,18.0,5.32,4.42,13,3,31,6,13,5,2013-14
200811,Lou Amundson,CHI,19,185.0,1.53,0.42,293,23,3,59,4.5,13.8,4.95,4.06,9,11,0,0,0,32,2013-14
101150,Lou Williams,ATL,59,1420.0,3.62,3.0,2561,27,4,21,3.95,93.3,4.35,3.57,44,4,140,146,180,21,2013-14
201601,Luc Mbah a Moute,MIN,64,1003.0,1.72,0.64,1084,55,30,111,4.15,68.9,4.28,4.02,30,14,39,40,4,92,2013-14
2449,Luis Scola,IND,82,1399.0,1.48,0.39,2900,187,155,221,4.4,102.4,4.72,4.07,26,16,45,277,18,161,2013-14
202337,Luke Babbitt,NOP,27,473.0,1.86,0.62,724,30,2,20,4.35,34.2,4.75,3.92,7,11,35,105,25,9,2013-14
2557,Luke Ridnour,CHA,60,1129.0,4.83,5.17,2482,39,0,27,4.39,82.6,4.8,3.97,32,8,50,89,150,10,2013-14
2736,Luol Deng,CLE,63,2213.0,2.21,1.27,3294,80,180,174,4.18,153.8,4.47,3.9,62,9,161,219,196,163,2013-14
203146,Maalik Wayns,LAC,2,9.0,6.86,6.48,23,0,0,0,4.51,0.7,4.83,5.52,2,0,0,0,2,0,2013-14
202952,Malcolm Thomas,UTA,8,63.0,1.6,0.4,124,7,11,10,4.24,4.4,4.56,3.9,0,3,2,3,0,6,2013-14
202412,Manny Harris,LAL,9,180.0,3.28,2.83,230,2,2,10,4.35,13.0,4.6,4.13,4,1,15,17,14,2,2013-14
1938,Manu Ginobili,SAS,68,1550.0,3.1,2.27,2942,65,7,77,4.22,108.9,4.64,3.82,70,17,242,233,111,74,2013-14
202705,MarShon Brooks,LAL,35,317.0,3.63,2.83,480,5,6,20,4.3,22.6,4.5,4.11,14,4,68,27,24,14,2013-14
201188,Marc Gasol,MEM,59,1970.0,1.76,0.43,3908,894,564,530,3.74,122.3,3.83,3.63,59,76,22,257,53,331,2013-14
101162,Marcin Gortat,WAS,80,2620.0,1.46,0.31,4519,551,391,620,4.18,182.2,4.48,3.89,41,120,25,179,54,516,2013-14
201158,Marco Belinelli,SAS,80,2016.0,2.37,1.7,3099,74,6,127,4.49,150.5,5.04,3.94,50,7,80,445,145,118,2013-14
202694,Marcus Morris Sr.,PHX,82,1800.0,2.12,0.86,2648,119,138,157,4.16,124.2,4.39,3.94,72,18,64,334,159,135,2013-14
201977,Marcus Thornton,BKN,71,1711.0,2.68,2.13,1968,75,14,95,4.1,116.0,4.2,4.0,57,11,80,288,121,66,2013-14
201596,Mario Chalmers,MIA,73,2178.0,4.25,4.03,4828,37,10,63,4.03,145.8,4.32,3.75,119,16,271,231,66,30,2013-14
202693,Markieff Morris,PHX,81,2153.0,1.79,0.55,3283,247,505,350,3.8,135.7,3.94,3.66,68,51,111,245,163,263,2013-14
203104,Marquis Teague,BKN,40,442.0,6.08,6.12,958,8,0,8,3.95,29.1,4.16,3.73,10,5,55,15,18,0,2013-14
201578,Marreese Speights,GSW,78,971.0,1.66,0.51,1338,88,81,204,4.03,65.1,4.21,3.87,10,34,49,102,38,176,2013-14
101110,Martell Webster,WAS,77,2127.0,1.75,0.91,2664,36,32,77,4.11,145.8,4.34,3.89,41,15,49,461,54,71,2013-14
101107,Marvin Williams,UTA,66,1674.0,1.56,0.52,2477,103,34,134,4.02,111.9,4.11,3.92,54,31,70,303,43,115,2013-14
203486,Mason Plumlee,BKN,69,1272.0,1.77,0.51,1716,250,59,391,4.35,91.9,4.46,4.22,49,55,28,4,0,346,2013-14
2440,Matt Barnes,LAC,63,1735.0,1.54,0.46,2514,60,25,128,4.41,127.5,4.82,4.05,56,28,68,299,16,86,2013-14
2588,Matt Bonner,SAS,61,690.0,1.45,0.43,1110,19,5,27,4.46,51.2,4.91,4.01,15,11,32,135,15,20,2013-14
203521,Matthew Dellavedova,CLE,72,1271.0,3.42,3.14,2216,17,4,28,4.48,94.6,4.8,4.18,33,5,48,168,61,24,2013-14
203090,Maurice Harkless,ORL,80,1950.0,2.09,1.3,2066,42,17,174,4.42,143.2,4.59,4.24,97,50,83,165,44,152,2013-14
2408,Melvin Ely,NOP,2,27.0,1.64,0.34,29,5,2,6,3.97,1.8,4.38,3.55,0,1,0,0,0,6,2013-14
1897,Metta World Peace,NYK,29,388.0,2.36,1.25,514,22,29,35,4.03,25.9,4.04,3.98,24,8,25,46,30,26,2013-14
203086,Meyers Leonard,POR,40,355.0,1.42,0.28,527,51,8,70,4.32,25.5,4.5,4.09,7,5,0,26,6,46,2013-14
201563,Michael Beasley,MIA,55,831.0,1.9,0.83,1384,118,45,96,4.28,59.2,4.46,4.09,23,21,111,104,49,93,2013-14
203487,Michael Carter-Williams,PHI,70,2414.0,4.93,4.71,5930,91,26,203,4.61,185.1,5.18,4.1,130,43,479,128,203,156,2013-14
203077,Michael Kidd-Gilchrist,CHA,61,1472.0,2.17,1.39,1518,56,23,171,4.49,109.6,4.61,4.37,43,39,69,51,12,137,2013-14
201144,Mike Conley,MEM,73,2446.0,5.49,5.47,6334,87,3,87,4.25,173.0,4.56,3.92,110,13,415,229,346,47,2013-14
2399,Mike Dunleavy,CHI,82,2584.0,1.86,0.77,3569,74,10,114,4.53,194.8,5.04,3.98,64,46,88,456,143,101,2013-14
200839,Mike Harris,UTA,20,225.0,1.63,0.47,350,17,15,25,4.19,15.7,4.4,4.04,16,7,5,20,6,17,2013-14
2229,Mike James,CHI,11,77.0,5.88,6.32,176,1,0,1,4.19,5.4,4.54,3.82,2,0,6,3,4,0,2013-14
2034,Mike Miller,MEM,82,1706.0,1.79,0.84,2510,99,3,46,4.24,120.5,4.56,3.91,26,5,66,365,80,28,2013-14
203488,Mike Muscala,ATL,20,215.0,1.4,0.3,416,28,11,62,4.56,16.3,4.8,4.32,3,10,4,28,0,36,2013-14
203118,Mike Scott,ATL,79,1454.0,1.38,0.44,2415,183,132,295,4.38,105.9,4.88,3.91,30,7,24,269,12,307,2013-14
203101,Miles Plumlee,PHX,80,1964.0,1.69,0.4,3061,228,291,537,4.32,141.2,4.65,4.0,50,90,20,24,4,407,2013-14
203545,Miroslav Raduljica,MIL,48,465.0,1.63,0.37,662,92,52,149,4.09,31.6,4.18,3.99,7,13,2,2,2,131,2013-14
203141,Mirza Teletovic,BKN,71,1373.0,1.48,0.42,2239,32,62,98,4.21,95.7,4.45,3.96,29,23,44,400,48,56,2013-14
2590,Mo Williams,POR,74,1833.0,5.09,5.41,4046,34,1,26,4.28,130.6,4.62,3.93,55,10,141,200,313,11,2013-14
101145,Monta Ellis,DAL,82,3023.0,4.13,3.64,5830,90,53,82,4.18,210.1,4.52,3.84,141,23,610,200,387,44,2013-14
201203,Mustafa Shakur,OKC,3,11.0,5.45,5.6,25,1,0,1,4.19,0.8,4.19,4.2,0,0,1,0,0,0,2013-14
201986,Nando De Colo,TOR,47,494.0,3.42,3.14,923,20,2,36,4.79,39.4,5.22,4.31,22,6,37,44,38,23,2013-14
101126,Nate Robinson,DEN,44,866.0,4.85,4.84,1622,22,0,42,4.29,61.7,4.59,3.99,36,4,102,109,141,34,2013-14
203489,Nate Wolters,MIL,57,1273.0,4.44,4.48,2743,30,1,54,4.4,93.1,4.88,3.9,35,15,156,45,99,39,2013-14
1737,Nazr Mohammed,CHI,80,562.0,1.55,0.33,693,99,24,126,3.82,35.7,3.82,3.82,14,30,4,16,8,78,2013-14
203517,Nemanja Nedovic,GSW,23,134.0,5.58,6.09,243,3,0,7,4.35,9.7,4.6,4.08,0,1,2,6,7,2,2013-14
2403,Nene,WAS,53,1560.0,2.02,0.59,2629,370,518,297,3.95,102.7,4.12,3.8,64,47,52,203,16,187,2013-14
201979,Nick Calathes,MEM,71,1173.0,5.57,5.84,2940,30,2,68,4.52,88.0,4.89,4.15,66,8,111,59,54,56,2013-14
2555,Nick Collison,OKC,81,1353.0,1.56,0.46,2552,189,17,249,4.49,100.9,4.95,4.05,30,28,24,54,10,157,2013-14
201156,Nick Young,LAL,64,1810.0,3.01,2.35,2594,82,36,65,4.14,124.7,4.46,3.84,46,12,180,313,364,63,2013-14
201587,Nicolas Batum,POR,82,2956.0,2.15,1.18,5663,99,22,173,4.43,217.9,4.82,4.03,75,57,163,424,185,136,2013-14
201593,Nikola Pekovic,MIN,54,1663.0,1.69,0.49,2137,370,434,719,3.99,110.3,4.05,3.92,30,23,2,22,16,700,2013-14
202696,Nikola Vučević,ORL,57,1812.0,1.52,0.38,3571,209,384,474,4.05,121.7,4.32,3.77,60,47,16,210,20,397,2013-14
202708,Norris Cole,MIA,82,2014.0,4.6,4.46,4072,16,1,34,4.34,145.5,4.66,4.02,77,5,131,186,88,25,2013-14
201564,O.J. Mayo,MIL,51,1314.0,2.47,1.79,2049,80,11,45,4.03,88.2,4.34,3.72,27,12,89,229,178,32,2013-14
203136,Ognjen Kuzmic,GSW,21,92.0,1.68,0.42,93,7,19,24,4.17,6.4,4.1,4.25,3,4,0,0,0,11,2013-14
201600,Omer Asik,HOU,48,968.0,1.36,0.31,1445,92,53,259,3.98,63.9,4.36,3.63,14,37,0,6,0,208,2013-14
201956,Omri Casspi,HOU,71,1283.0,1.62,0.73,2300,55,13,113,4.47,95.3,4.95,4.02,44,14,92,178,39,83,2013-14
203111,Orlando Johnson,SAC,45,392.0,2.64,1.58,516,4,8,14,4.18,27.3,4.3,4.06,6,2,22,31,10,12,2013-14
201785,Othyus Jeffers,MIN,6,47.0,2.13,0.65,48,0,0,5,4.25,3.3,4.33,4.17,0,0,2,0,0,2,2013-14
203490,Otto Porter Jr.,WAS,37,319.0,1.85,0.87,413,12,3,31,4.49,23.6,4.8,4.17,8,1,6,27,11,25,2013-14
200782,P.J. Tucker,PHX,81,2490.0,2.07,0.97,3142,68,124,273,4.12,170.5,4.2,4.03,110,23,62,233,49,183,2013-14
203143,Pablo Prigioni,NYK,66,1283.0,4.73,5.15,3011,20,3,39,4.49,95.6,4.58,4.39,67,2,23,128,79,9,2013-14
201976,Patrick Beverley,HOU,56,1751.0,3.99,3.75,3345,19,6,73,4.5,131.2,4.81,4.2,77,23,142,263,45,44,2013-14
202335,Patrick Patterson,TOR,64,1506.0,1.36,0.42,2518,113,52,202,4.14,103.1,4.33,3.95,54,36,29,275,30,147,2013-14
201988,Patty Mills,SAS,81,1527.0,3.65,3.77,3527,53,3,59,4.83,122.8,5.21,4.48,68,9,65,280,313,52,2013-14
2200,Pau Gasol,LAL,60,1884.0,1.98,0.66,4190,549,685,427,3.99,125.0,4.26,3.74,27,92,89,242,56,350,2013-14
202331,Paul George,IND,80,2898.0,3.35,2.51,5462,194,192,190,4.27,205.7,4.54,3.98,151,22,356,509,425,155,2013-14
200794,Paul Millsap,ATL,73,2453.0,2.04,1.06,4782,381,465,462,4.17,169.8,4.51,3.83,126,77,215,282,112,327,2013-14
1718,Paul Pierce,BKN,74,2071.0,2.43,1.23,3470,80,94,67,3.67,126.2,3.89,3.44,85,31,246,343,161,43,2013-14
203544,Pero Antic,ATL,49,902.0,1.41,0.36,1570,35,37,141,4.17,62.5,4.47,3.87,18,12,18,186,15,90,2013-14
203103,Perry Jones III,OKC,62,765.0,1.8,0.63,843,42,18,71,4.28,54.4,4.52,4.05,14,19,38,79,17,67,2013-14
