PLAYER_ID,PLAYER_NAME,SEASON_LABEL,OFF_SPEED,DEF_SPEED,TIME_PER_TOUCH,DRIBBLES_PER_TOUCH,PTS_PER_TOUCH,DRIVE_PCT,CATCH_SHOOT_PCT,PULL_UP_PCT,PAINT_TOUCH_PCT,ARCHETYPE_ID,ARCHETYPE_CONFIDENCE
1629651,Nic Claxton,2022-23,4.5,3.99,1.8,0.62,0.2432518259765004,0.1488250652741514,0.010443864229765,0.0078328981723237,0.8328981723237598,4,0.9988559992402587
1630208,Nick Richards,2022-23,4.73,4.14,1.49,0.3,0.2417302798982188,0.0394736842105263,0.0289473684210526,0.0,0.9315789473684212,2,0.9869532002178666
1629638,Nickeil Alexander-Walker,2022-23,4.88,4.1,4.3,3.7,0.1899816737935247,0.292604501607717,0.3633440514469453,0.2893890675241157,0.0546623794212218,9,0.8578386947682879
201587,Nicolas Batum,2022-23,4.24,4.12,1.27,0.41,0.194481530930129,0.0160183066361556,0.8123569794050344,0.0526315789473684,0.1189931350114416,5,0.6594702809190304
203999,Nikola Jokić,2022-23,4.21,3.47,2.69,1.43,0.1647560258671369,0.1748438893844781,0.231935771632471,0.0740410347903657,0.5191793041926851,5,0.9915944131633371
1631107,Nikola Jović,2022-23,4.76,3.89,1.82,0.8,0.1522988505747126,0.0,0.5660377358490566,0.0,0.4339622641509434,3,0.6645087185004032
202696,Nikola Vučević,2022-23,4.07,3.63,1.46,0.49,0.2225530331224413,0.0978260869565217,0.447324414715719,0.040133779264214,0.4147157190635451,4,0.935884105205167
1626181,Norman Powell,2022-23,4.44,3.8,3.09,2.65,0.3864375290292615,0.4350961538461538,0.3100961538461538,0.2139423076923076,0.0408653846153846,7,0.9750950571646277
1628384,OG Anunoby,2022-23,4.16,3.87,2.28,1.44,0.2902711323763955,0.2362637362637362,0.4340659340659341,0.1439560439560439,0.1857142857142857,7,0.42850842369142617
1630167,Obi Toppin,2022-23,4.83,4.17,1.46,0.59,0.2482517482517482,0.1220657276995305,0.5516431924882629,0.0657276995305164,0.2605633802816901,3,0.6610329370236153
1630534,Ochai Agbaji,2022-23,4.71,3.9,1.85,1.27,0.2868791697553743,0.2403100775193798,0.5658914728682171,0.0981912144702842,0.0956072351421188,7,0.4561348556199033
1630168,Onyeka Okongwu,2022-23,4.33,3.96,1.4,0.43,0.2699829931972789,0.0472440944881889,0.0944881889763779,0.0062992125984251,0.8519685039370078,2,0.9771271885417775
1631115,Orlando Robinson,2022-23,4.28,4.15,1.44,0.38,0.1593406593406593,0.0459770114942528,0.0,0.0,0.9540229885057472,2,0.9490310354898053
1629052,Oshae Brissett,2022-23,4.69,3.95,1.52,0.61,0.1932479627473806,0.3343373493975903,0.4066265060240964,0.0331325301204819,0.2259036144578313,3,0.5271021925177855
1631172,Ousmane Dieng,2022-23,4.76,3.83,2.09,1.43,0.2155525238744884,0.2088607594936709,0.4746835443037974,0.0569620253164556,0.2594936708860759,3,0.587003953644481
200782,P.J. Tucker,2022-23,4.17,4.02,1.32,0.48,0.1523809523809524,0.0083333333333333,0.725,0.0125,0.2541666666666666,5,0.7507265420406137
1629023,P.J. Washington,2022-23,4.71,3.78,1.67,0.68,0.2330610283517539,0.2597938144329897,0.3938144329896907,0.1597938144329896,0.1865979381443299,5,0.6162596232572265
1631094,Paolo Banchero,2022-23,4.58,3.73,3.65,2.8,0.239023345470122,0.4166666666666667,0.1487455197132616,0.2840501792114695,0.1505376344086021,7,0.7210395352128454
1627783,Pascal Siakam,2022-23,4.49,3.65,3.62,2.82,0.2492119089316987,0.3998594518622628,0.1623330990864371,0.2698524244553759,0.1679550245959241,7,0.5468742880222123
1626192,Pat Connaughton,2022-23,4.65,3.89,1.56,0.62,0.2165921510183805,0.1169724770642201,0.7064220183486238,0.0573394495412844,0.1192660550458715,5,0.455763730485034
201976,Patrick Beverley,2022-23,4.38,4.0,3.68,2.96,0.1475348136996612,0.2831632653061224,0.5178571428571429,0.1479591836734693,0.0510204081632653,9,0.8814968576395164
1630172,Patrick Williams,2022-23,4.57,3.96,1.76,1.01,0.2341650671785028,0.1762295081967213,0.4453551912568306,0.1871584699453552,0.1912568306010929,5,0.7869324586930981
201988,Patty Mills,2022-23,4.63,4.01,3.14,3.05,0.2729559748427673,0.1382488479262673,0.4930875576036866,0.3502304147465437,0.0184331797235023,7,0.6799354795367346
202331,Paul George,2022-23,4.32,3.6,4.22,3.49,0.2956947666924465,0.2964254577157802,0.2563208369659983,0.3783783783783784,0.068875326939843,6,0.8718999925077112
1630194,Paul Reed,2022-23,4.62,4.12,1.58,0.63,0.2494692144373673,0.0595744680851063,0.0553191489361702,0.0085106382978723,0.8765957446808511,2,0.962525150338544
1630202,Payton Pritchard,2022-23,4.58,4.03,4.14,3.81,0.2099827882960413,0.1352459016393442,0.5040983606557377,0.2663934426229508,0.0942622950819672,9,0.9583227020173257
1630173,Precious Achiuwa,2022-23,4.35,3.96,2.01,1.13,0.2191549295774648,0.2622107969151671,0.2287917737789203,0.0359897172236503,0.4730077120822622,3,0.9210799059786566
1629656,Quentin Grimes,2022-23,4.16,3.9,1.89,1.11,0.2871242709735307,0.178125,0.6671875,0.084375,0.0703125,0,0.7800234008962323
1630181,R.J. Hampton,2022-23,4.64,4.09,3.49,2.98,0.233602875112309,0.3846153846153846,0.3923076923076923,0.1653846153846153,0.0576923076923076,9,0.701329399717772
1629628,RJ Barrett,2022-23,4.5,3.91,3.08,2.4,0.3148798271671618,0.5317324185248714,0.2941680960548885,0.0771869639794168,0.0969125214408233,7,0.5688501983423732
203526,Raul Neto,2022-23,4.24,3.92,5.03,4.65,0.1365461847389558,0.5,0.2205882352941176,0.2058823529411764,0.0735294117647058,1,0.9636267252128358
203493,Reggie Bullock Jr.,2022-23,4.05,3.95,1.36,0.35,0.1955622414441519,0.0307692307692307,0.8538461538461538,0.0442307692307692,0.0711538461538461,5,0.8371606041259053
202704,Reggie Jackson,2022-23,4.35,3.67,4.66,4.09,0.2037315678603671,0.3559822747415066,0.3545051698670605,0.2629246676514032,0.0265878877400295,9,0.7748066341336209
201937,Ricky Rubio,2022-23,4.6,3.87,4.99,4.47,0.1392307692307692,0.3425414364640884,0.2651933701657458,0.3922651933701657,0.0,9,0.6755767301318301
203496,Robert Covington,2022-23,4.24,3.62,1.75,0.54,0.1836587129428778,0.1496062992125984,0.6023622047244095,0.0669291338582677,0.1811023622047244,5,0.9185350258103644
1629057,Robert Williams III,2022-23,4.28,3.77,1.31,0.22,0.2273972602739726,0.0080321285140562,0.0240963855421686,0.0,0.9678714859437751,2,0.9988250677615296
203585,Rodney McGruder,2022-23,4.8,4.16,1.83,1.09,0.2847571189279732,0.0823529411764705,0.5823529411764706,0.1764705882352941,0.1588235294117647,5,0.5943055306063203
1629641,Romeo Langford,2022-23,4.67,4.24,2.53,1.76,0.29337899543379,0.4163424124513619,0.1945525291828793,0.1556420233463035,0.2334630350194552,8,0.7750053802594639
1626220,Royce O'Neale,2022-23,4.58,3.66,2.3,1.52,0.1316357358653431,0.1426229508196721,0.6836065573770492,0.1311475409836065,0.0426229508196721,0,0.404246579801626
200752,Rudy Gay,2022-23,4.38,3.82,2.16,0.9,0.2083333333333333,0.2254545454545454,0.3381818181818182,0.2981818181818181,0.1381818181818181,7,0.4912977331976297
203497,Rudy Gobert,2022-23,4.42,3.9,1.48,0.42,0.260498687664042,0.052896725440806,0.0125944584382871,0.0025188916876574,0.9319899244332494,2,0.9927031239778847
1629060,Rui Hachimura,2022-23,4.5,3.9,2.27,1.25,0.3237145855194124,0.2382495948136142,0.2836304700162074,0.2755267423014587,0.2025931928687196,8,0.44675148287823135
201566,Russell Westbrook,2022-23,4.34,3.46,5.03,4.64,0.2024775736864587,0.4556962025316455,0.1972573839662447,0.2341772151898734,0.1128691983122362,1,0.8522259477107014
1630240,Saben Lee,2022-23,4.61,4.08,5.47,5.12,0.131855309218203,0.584070796460177,0.2123893805309734,0.1327433628318584,0.0707964601769911,1,0.9713734305252988
1630180,Saddiq Bey,2022-23,4.28,3.91,2.4,1.36,0.3114285714285714,0.3256880733944954,0.4048165137614679,0.1743119266055046,0.0951834862385321,7,0.7810516880899805
1630573,Sam Hauser,2022-23,5.0,4.1,1.35,0.54,0.3202357563850687,0.0429447852760736,0.8077709611451943,0.0633946830265848,0.0858895705521472,0,0.9211206172882971
1630572,Sandro Mamukelashvili,2022-23,4.79,4.09,1.83,0.98,0.1666666666666666,0.1720430107526881,0.4354838709677419,0.0483870967741935,0.3440860215053763,3,0.8517385952855978
1630583,Santi Aldama,2022-23,4.66,4.13,1.88,0.9,0.2546666666666666,0.1745200698080279,0.4712041884816754,0.0523560209424083,0.3019197207678883,3,0.6379192007578928
1630567,Scottie Barnes,2022-23,4.58,3.92,3.2,2.56,0.1690115110542664,0.3210810810810811,0.1827027027027027,0.1686486486486486,0.3275675675675675,8,0.9566244013104542
201586,Serge Ibaka,2022-23,4.03,3.69,1.78,0.52,0.2777777777777778,0.1333333333333333,0.3,0.0666666666666666,0.5,4,0.994750707547437
203552,Seth Curry,2022-23,4.26,3.68,3.67,3.03,0.2742099898063201,0.1561338289962825,0.3940520446096654,0.4423791821561338,0.0074349442379182,7,0.7337778739289033
1631101,Shaedon Sharpe,2022-23,4.38,4.03,2.77,2.16,0.3194244604316547,0.2267267267267267,0.3243243243243243,0.2732732732732733,0.1756756756756756,7,0.8700285213175768
1628983,Shai Gilgeous-Alexander,2022-23,4.49,3.53,5.57,5.14,0.3874145556895858,0.6030098598858329,0.030098598858329,0.3155163466528282,0.0513751946030098,6,0.9990443699586299
1629003,Shake Milton,2022-23,4.41,3.8,4.28,3.67,0.1851851851851851,0.4436363636363636,0.2654545454545454,0.1818181818181818,0.109090909090909,1,0.5984012999930622
1631323,Simone Fontecchio,2022-23,4.94,3.85,1.6,0.84,0.3030927835051546,0.1768707482993197,0.5408163265306123,0.2176870748299319,0.064625850340136,0,0.9411609407175311
203915,Spencer Dinwiddie,2022-23,4.23,3.43,5.62,5.06,0.2328993214744177,0.462992125984252,0.2094488188976378,0.3204724409448818,0.0070866141732283,1,0.8862915156738032
1626169,Stanley Johnson,2022-23,4.81,3.94,2.41,1.74,0.1752988047808765,0.3484848484848485,0.3939393939393939,0.1666666666666666,0.0909090909090909,7,0.932580864983548
201939,Stephen Curry,2022-23,4.91,3.57,4.39,4.18,0.3239275063087864,0.2599150141643059,0.2584985835694051,0.4235127478753541,0.0580736543909348,6,0.9876157356906468
203500,Steven Adams,2022-23,4.19,3.85,1.82,0.46,0.1593164277839029,0.1211072664359861,0.0138408304498269,0.0,0.8650519031141869,4,0.9793499970046896
1629004,Svi Mykhailiuk,2022-23,4.61,3.94,2.53,1.66,0.2941176470588235,0.1621621621621621,0.427027027027027,0.3513513513513513,0.0594594594594594,7,0.5110475727196531
204456,T.J. McConnell,2022-23,5.02,4.2,4.63,4.61,0.162096578500364,0.6347305389221557,0.0808383233532934,0.2634730538922156,0.0209580838323353,1,0.9824676427432719
203933,T.J. Warren,2022-23,4.35,4.13,2.26,1.38,0.3163716814159292,0.2202797202797203,0.2832167832167832,0.3391608391608391,0.1573426573426573,7,0.6033567554679888
1629659,Talen Horton-Tucker,2022-23,4.5,3.58,5.07,4.42,0.2260250762453405,0.5952023988005997,0.1439280359820089,0.224887556221889,0.0359820089955022,1,0.8053382348519231
1631106,Tari Eason,2022-23,4.38,3.96,2.21,1.53,0.2081464872944693,0.2603231597845601,0.3123877917414722,0.0269299820466786,0.400359066427289,3,0.8631006422400609
1627752,Taurean Prince,2022-23,4.38,3.82,2.05,1.04,0.2750333778371162,0.2985436893203883,0.4635922330097087,0.1553398058252427,0.0825242718446602,7,0.6498915308803969
1629611,Terance Mann,2022-23,4.42,4.08,3.38,2.65,0.1971314209472981,0.3147208121827411,0.2893401015228426,0.1895093062605753,0.2064297800338409,7,0.5836461151772079
1629056,Terence Davis,2022-23,4.76,4.07,2.17,1.64,0.279333838001514,0.1517615176151761,0.5257452574525745,0.2411924119241192,0.08130081300813,0,0.7760207802424797
203082,Terrence Ross,2022-23,4.5,3.86,2.16,1.37,0.3871906841339155,0.1785714285714285,0.4887218045112781,0.325187969924812,0.0075187969924812,0,0.678885818564263
1626179,Terry Rozier,2022-23,4.79,3.87,4.6,4.15,0.2498416050686378,0.3685545224006762,0.2054099746407438,0.400676246830093,0.0253592561284869,6,0.8689312343411962
201152,Thaddeus Young,2022-23,4.34,3.94,1.71,0.69,0.1335207308503162,0.1473684210526315,0.1052631578947368,0.031578947368421,0.7157894736842105,4,0.9903648137317902
1630177,Theo Maledon,2022-23,4.8,3.91,4.51,4.3,0.1356421356421356,0.5106382978723404,0.226950354609929,0.226950354609929,0.0354609929078014,1,0.8613384774572542
1628418,Thomas Bryant,2022-23,4.38,3.8,1.46,0.32,0.3056962025316456,0.031055900621118,0.2691511387163561,0.0124223602484472,0.6873706004140787,4,0.9994087338227909
203501,Tim Hardaway Jr.,2022-23,4.18,3.67,2.29,1.52,0.2853551225644249,0.1343612334801762,0.5770925110132159,0.2466960352422907,0.0418502202643171,0,0.7745184183167861
202699,Tobias Harris,2022-23,4.14,3.81,2.67,1.75,0.2466666666666666,0.2871621621621621,0.3918918918918919,0.1689189189189189,0.152027027027027,7,0.5228811718745794
1628470,Torrey Craig,2022-23,4.7,4.22,1.73,0.79,0.2171206225680934,0.1182795698924731,0.5483870967741935,0.046594982078853,0.2867383512544803,3,0.8456333500558186
1629027,Trae Young,2022-23,4.46,3.53,5.94,5.66,0.2783751493428912,0.4892703862660944,0.0637645616186388,0.4242795830778663,0.0226854690374003,6,0.9731876296122483
1630200,Tre Jones,2022-23,4.92,4.05,5.31,5.09,0.1741225051617343,0.5480895915678524,0.1436100131752305,0.2819499341238471,0.0263504611330698,1,0.8334553348156849
1630544,Tre Mann,2022-23,4.65,3.95,3.92,3.58,0.2533202164289228,0.3378640776699029,0.2077669902912621,0.4155339805825243,0.0388349514563106,6,0.6824167770989361
1630570,Trendon Watford,2022-23,4.35,3.72,2.44,1.49,0.1650303880317905,0.5042492917847026,0.2294617563739376,0.0793201133144475,0.1869688385269121,8,0.7864594188452553
1630235,Trent Forrest,2022-23,4.4,3.96,4.86,4.42,0.125,0.6271186440677966,0.0,0.2372881355932203,0.135593220338983,8,0.5931542113070474
1626168,Trey Lyles,2022-23,4.68,4.01,1.63,0.71,0.2510162601626016,0.2368421052631578,0.4979757085020243,0.0384615384615384,0.2267206477732793,3,0.5391193464125993
1630530,Trey Murphy III,2022-23,4.38,4.02,1.73,0.93,0.3353314527503526,0.1913774973711882,0.5856992639327024,0.0788643533123028,0.1440588853838065,7,0.42457605288656114
1628972,Troy Brown Jr.,2022-23,4.55,4.09,1.95,1.23,0.232626909807787,0.1080508474576271,0.625,0.1144067796610169,0.1525423728813559,5,0.612203339026391
1629660,Ty Jerome,2022-23,4.59,3.55,4.18,3.74,0.1738391845979615,0.4429967426710097,0.2345276872964169,0.2768729641693811,0.0456026058631921,1,0.7170393904891591
1631102,TyTy Washington Jr.,2022-23,4.3,3.63,3.91,3.57,0.1830508474576271,0.3765432098765432,0.2592592592592592,0.3518518518518518,0.0123456790123456,1,0.5015141774101952
1629639,Tyler Herro,2022-23,4.63,3.9,3.91,3.2,0.3008426326577089,0.3270249810749432,0.2505677517032551,0.3936411809235428,0.0287660862982588,6,0.7635647807051177
1630169,Tyrese Haliburton,2022-23,4.91,3.68,4.76,4.27,0.19548729616989,0.4151309408341416,0.113482056256062,0.457807953443259,0.0135790494665373,1,0.846774440501532
1630178,Tyrese Maxey,2022-23,4.58,4.03,4.44,3.85,0.2647201946472019,0.3979779411764705,0.2757352941176471,0.3143382352941176,0.0119485294117647,9,0.8760676490432597
1626145,Tyus Jones,2022-23,4.7,3.93,4.95,4.4,0.1939517962710323,0.324736225087925,0.3024618991793669,0.369284876905041,0.003516998827667,9,0.8132795952510633
1630586,Usman Garuba,2022-23,4.13,3.94,1.39,0.49,0.1372965322009908,0.0463917525773195,0.3711340206185567,0.0,0.5824742268041238,4,0.9693948991556216
203506,Victor Oladipo,2022-23,4.26,3.62,4.4,3.8,0.1978021978021978,0.2995169082125604,0.2729468599033816,0.393719806763285,0.0338164251207729,1,0.48780501408512644
1628427,Vlatko Čančar,2022-23,4.26,3.7,1.98,0.96,0.2024691358024691,0.1382113821138211,0.5121951219512195,0.0447154471544715,0.3048780487804878,5,0.6959834384556127
1631117,Walker Kessler,2022-23,4.54,4.02,1.38,0.34,0.3130193905817174,0.0088495575221238,0.0123893805309734,0.0,0.9787610619469026,2,0.9991346560658898
1628976,Wendell Carter Jr.,2022-23,4.17,3.56,1.72,0.5,0.2667560321715818,0.1557788944723618,0.3479899497487437,0.0640703517587939,0.4321608040201005,4,0.9217113375957956
1629117,Wenyen Gabriel,2022-23,4.72,3.9,1.31,0.42,0.2055800293685756,0.0678571428571428,0.1178571428571428,0.0107142857142857,0.8035714285714286,2,0.688668420106824
202083,Wesley Matthews,2022-23,4.6,3.92,1.45,0.62,0.233201581027668,0.096045197740113,0.6271186440677966,0.0903954802259887,0.1864406779661017,5,0.640496733422433
203115,Will Barton,2022-23,4.43,3.8,3.74,3.1,0.2077294685990338,0.2296511627906976,0.3924418604651162,0.3313953488372093,0.0465116279069767,9,0.7733821545809786
1626195,Willy Hernangomez,2022-23,4.5,3.98,1.58,0.6,0.2085682074408117,0.081081081081081,0.0594594594594594,0.0,0.8594594594594595,2,0.7877146308620374
1630214,Xavier Tillman,2022-23,4.56,4.04,1.61,0.53,0.162218733647305,0.1032258064516129,0.1032258064516129,0.0580645161290322,0.7354838709677419,4,0.871058098325269
1629139,Yuta Watanabe,2022-23,4.52,3.98,1.68,0.94,0.2652439024390244,0.1226053639846743,0.6934865900383141,0.0306513409961685,0.1532567049808429,5,0.5091715789065477
1628380,Zach Collins,2022-23,4.39,3.71,1.83,0.64,0.228925973470261,0.0990654205607476,0.3906542056074766,0.016822429906542,0.4934579439252336,4,0.9598951670900568
203897,Zach LaVine,2022-23,4.53,3.72,4.23,3.5,0.3336873406966865,0.3940165499681731,0.1973265436028007,0.3551877784850413,0.0534691279439847,6,0.9113333897812532
1630192,Zeke Nnaji,2022-23,4.28,3.92,1.53,0.41,0.3131170662905501,0.018018018018018,0.2387387387387387,0.0,0.7432432432432432,4,0.9684739736669418
1630533,Ziaire Williams,2022-23,4.37,4.08,2.29,1.58,0.282874617737003,0.1621621621621621,0.3027027027027027,0.254054054054054,0.2810810810810811,5,0.6085116036024135
1629627,Zion Williamson,2022-23,4.67,3.74,3.51,2.94,0.2863113897596656,0.6624087591240876,0.0328467153284671,0.0273722627737226,0.2773722627737226,8,0.978157850238792
1631260,AJ Green,2023-24,4.72,3.99,1.92,1.15,0.3395953757225433,0.0170212765957446,0.7702127659574468,0.1787234042553191,0.0340425531914893,0,0.9705496523856234
203932,Aaron Gordon,2023-24,4.15,3.82,3.16,2.41,0.2672212978369384,0.2129514321295143,0.1183063511830635,0.0660024906600249,0.6027397260273972,5,0.9888026272937326
1628988,Aaron Holiday,2023-24,4.5,3.97,4.14,4.0,0.2449282533399307,0.3131313131313131,0.404040404040404,0.2666666666666666,0.0161616161616161,9,0.9409584809095339
1630174,Aaron Nesmith,2023-24,4.76,4.11,1.61,0.93,0.2638839759462327,0.3042895442359249,0.5120643431635389,0.1018766756032171,0.081769436997319,7,0.6339843945601559
1630598,Aaron Wiggins,2023-24,5.07,4.2,2.26,1.68,0.3095854922279792,0.2677824267782426,0.3451882845188284,0.0815899581589958,0.3054393305439331,5,0.7481863072368008
201143,Al Horford,2023-24,4.2,3.8,1.44,0.44,0.2371764705882353,0.0555555555555555,0.6468253968253969,0.0218253968253968,0.2757936507936508,5,0.5413483739085314
202692,Alec Burks,2023-24,4.37,3.93,2.8,2.21,0.3223850429509853,0.2335423197492163,0.3934169278996865,0.3338557993730408,0.0391849529780564,7,0.8052789389557239
1630197,Aleksej Pokusevski,2023-24,4.7,3.92,2.2,1.18,0.1899350649350649,0.2649572649572649,0.4017094017094017,0.0854700854700854,0.2478632478632478,3,0.6015645042657812
1627936,Alex Caruso,2023-24,4.7,4.16,2.6,1.89,0.1661696936839251,0.2055464926590538,0.5383360522022839,0.1745513866231647,0.0815660685154975,0,0.5673487511977349
1630578,Alperen Sengun,2023-24,4.04,3.73,2.32,1.13,0.2410137057150245,0.371244635193133,0.2210300429184549,0.0482832618025751,0.3594420600858369,3,0.49288810301986624
1641708,Amen Thompson,2023-24,4.7,4.04,3.41,2.66,0.1648,0.2936893203883495,0.0728155339805825,0.0679611650485436,0.5655339805825242,5,0.8740015417414325
1629599,Amir Coffey,2023-24,4.03,4.02,2.25,1.36,0.2712348322626695,0.2368421052631578,0.5236842105263158,0.1947368421052631,0.0447368421052631,0,0.8974777035954704
203083,Andre Drummond,2023-24,4.17,3.76,1.45,0.48,0.3422982885085575,0.0571428571428571,0.0142857142857142,0.0035714285714285,0.925,2,0.9990276123736055
1641748,Andre Jackson Jr.,2023-24,5.16,4.48,2.02,1.42,0.1566265060240964,0.0769230769230769,0.4903846153846153,0.0961538461538461,0.3365384615384615,8,0.3581894350807093
1629614,Andrew Nembhard,2023-24,4.66,4.21,3.61,3.34,0.2038558786346397,0.4015503875968992,0.262015503875969,0.2852713178294573,0.0511627906976744,9,0.7794620841094242
203952,Andrew Wiggins,2023-24,4.53,3.9,2.82,2.01,0.2865429234338747,0.2847503373819163,0.3198380566801619,0.1727395411605937,0.2226720647773279,7,0.7321484427603082
1629014,Anfernee Simons,2023-24,4.71,3.79,5.14,4.82,0.2851515151515151,0.3602550478214665,0.2380446333687566,0.3910733262486716,0.0106269925611052,6,0.9240594313215088
1641710,Anthony Black,2023-24,4.3,4.2,3.39,2.64,0.1417582417582417,0.2325581395348837,0.3914728682170542,0.1085271317829457,0.2674418604651162,8,0.8221564323458969
203076,Anthony Davis,2023-24,3.98,3.51,2.26,1.01,0.2493190484837479,0.1602330662782228,0.1485797523670793,0.0968681718863802,0.5943190094683175,4,0.8214602882843183
1630162,Anthony Edwards,2023-24,4.34,3.62,4.27,3.87,0.3233965672990063,0.4715083798882681,0.124022346368715,0.3664804469273743,0.0379888268156424,6,0.9694597547218874
1630204,Ashton Hagans,2023-24,4.52,4.3,3.96,3.33,0.1078838174273859,0.5897435897435898,0.3076923076923077,0.0256410256410256,0.0769230769230769,1,0.8431854534380605
1641709,Ausar Thompson,2023-24,4.59,4.22,2.3,1.72,0.2304075235109718,0.3673469387755102,0.1519274376417233,0.0680272108843537,0.4126984126984127,3,0.8900357239376964
1630559,Austin Reaves,2023-24,4.44,3.74,4.23,3.89,0.224432388989351,0.3795881826320501,0.2452999104744852,0.3222918531781558,0.0528200537153088,6,0.46525692715506706
1630245,Ayo Dosunmu,2023-24,4.63,4.03,3.13,2.78,0.2074985689753863,0.3751724137931034,0.4262068965517241,0.1655172413793103,0.033103448275862,9,0.7710837107922413
1628389,Bam Adebayo,2023-24,4.28,3.7,2.96,1.71,0.2392130561144645,0.2700934579439252,0.1542056074766355,0.1869158878504672,0.3887850467289719,5,0.6321551224426691
1641767,Ben Sheppard,2023-24,5.0,4.42,1.56,0.9,0.1652613827993254,0.0816326530612244,0.7142857142857143,0.086734693877551,0.1173469387755102,3,0.5567903989831738
1627732,Ben Simmons,2023-24,4.49,3.67,3.55,2.73,0.0749148694665153,0.2272727272727272,0.0,0.0303030303030303,0.7424242424242424,5,0.9992113467773303
1631097,Bennedict Mathurin,2023-24,4.63,4.02,2.4,1.6,0.2919530934088152,0.4099722991689751,0.1648199445983379,0.2867036011080332,0.1385041551246537,7,0.8247739745646763
1641731,Bilal Coulibaly,2023-24,4.63,4.2,2.11,1.33,0.1993243243243243,0.2711864406779661,0.4140435835351089,0.0847457627118644,0.2300242130750605,3,0.7249478417992055
202687,Bismack Biyombo,2023-24,4.49,3.94,1.6,0.39,0.1336405529953917,0.0551724137931034,0.0,0.0,0.9448275862068966,2,0.9626863413155426
1631104,Blake Wesley,2023-24,5.0,4.36,4.29,3.99,0.1137724550898203,0.5105263157894737,0.2,0.0842105263157894,0.2052631578947368,1,0.644508973111139
1626171,Bobby Portis,2023-24,4.5,4.05,1.8,0.84,0.2858809801633605,0.1438775510204081,0.3469387755102041,0.2122448979591836,0.2969387755102041,5,0.8563931541278877
203992,Bogdan Bogdanović,2023-24,4.79,3.86,2.32,1.66,0.3329784402448762,0.2486011191047162,0.4748201438848921,0.2318145483613109,0.0447641886490807,7,0.7530349387923524
202711,Bojan Bogdanovic,2023-24,4.49,3.76,2.64,1.85,0.413396127681842,0.2721518987341772,0.3924050632911392,0.2974683544303797,0.0379746835443038,7,0.9230313932870471
1629626,Bol Bol,2023-24,4.39,4.28,1.65,0.72,0.3232514177693761,0.1345029239766081,0.3742690058479532,0.2163742690058479,0.2748538011695906,5,0.8238831192097129
1630538,Bones Hyland,2023-24,4.46,3.93,4.83,4.31,0.1891418563922942,0.2824074074074074,0.2962962962962963,0.3935185185185185,0.0277777777777777,9,0.8275105348071988
203078,Bradley Beal,2023-24,4.28,3.79,4.22,3.79,0.2380400115975645,0.3970767356881851,0.2886723507917174,0.2643118148599269,0.0499390986601705,9,0.7985751969158235
1641764,Brandin Podziemski,2023-24,4.94,4.04,3.1,2.5,0.1762611275964391,0.3501683501683502,0.2962962962962963,0.2222222222222222,0.1313131313131313,7,0.8829470312401709
1630527,Brandon Boston,2023-24,4.33,4.07,2.83,2.63,0.3377609108159393,0.4044943820224719,0.1292134831460674,0.348314606741573,0.1179775280898876,7,0.9515941269615052
1627742,Brandon Ingram,2023-24,4.4,3.57,4.01,3.17,0.3199803391496682,0.4070660522273425,0.1682027649769585,0.390937019969278,0.0337941628264208,6,0.9467519478025102
1641706,Brandon Miller,2023-24,4.6,3.95,3.13,2.28,0.3043806646525679,0.2688172043010752,0.3771712158808933,0.2878411910669975,0.0661703887510339,7,0.9177691126288935
1641729,Brice Sensabaugh,2023-24,4.48,4.21,3.06,2.35,0.2662162162162162,0.3045685279187817,0.3908629441624365,0.2893401015228426,0.015228426395939,9,0.7119109624320452
201572,Brook Lopez,2023-24,3.92,3.68,1.5,0.45,0.3643724696356275,0.1244444444444444,0.5077777777777778,0.0455555555555555,0.3222222222222222,8,0.5158185366306776
1628971,Bruce Brown,2023-24,4.69,3.85,2.89,2.35,0.2147048671039005,0.3938906752411575,0.2395498392282958,0.1543408360128617,0.2122186495176848,7,0.6196356729145572
1628981,Bruno Fernando,2023-24,4.2,3.93,1.45,0.51,0.2561797752808988,0.1359649122807017,0.0175438596491228,0.0175438596491228,0.8289473684210527,4,0.9807290424694134
1631121,Bryce McGowens,2023-24,4.57,4.21,2.37,1.41,0.2573454913880446,0.421259842519685,0.3543307086614173,0.1102362204724409,0.1141732283464567,7,0.4640381264825142
1627741,Buddy Hield,2023-24,5.17,4.21,1.84,1.23,0.2225720513441511,0.1828073993471164,0.5527747551686616,0.206746463547334,0.0576713819368879,0,0.7529734362287769
203468,CJ McCollum,2023-24,4.77,3.91,3.95,3.56,0.3041083314207023,0.2822641509433962,0.3094339622641509,0.3939622641509434,0.0143396226415094,6,0.5680241277072249
1630595,Cade Cunningham,2023-24,4.89,3.51,5.27,4.94,0.2652476463364716,0.4729938271604938,0.1820987654320987,0.3287037037037037,0.0162037037037037,6,0.6047310703898536
1631216,Caleb Houstan,2023-24,4.77,4.1,1.16,0.29,0.3468208092485549,0.025,0.8875,0.0375,0.05,0,0.9064246115985869
1628997,Caleb Martin,2023-24,4.99,4.17,3.26,2.49,0.2198638366039247,0.3351548269581056,0.4061930783242258,0.1493624772313297,0.1092896174863388,7,0.8951129792332424
1629629,Cam Reddish,2023-24,4.22,4.5,1.98,1.29,0.2468513853904282,0.2959183673469387,0.5051020408163265,0.0561224489795918,0.1428571428571428,3,0.8576680984627775
